heat_id,grade_id,source,C,Mn,Cr,Mo,Ni,Si,V,Cu,Al,austenitize_T,quench_medium,temper_T,tensile_strength,yield_strength,elongation,reduction_area,impact_J_avg,condition,hardness,split,data_tier,steel_family
emk_EMK0618_878,EMK0618,EMK_spec,0.14,1.65,0.25,0.25,0.7,0.55,0.08,0.3,0.035,870.0,air,620.0,500.0,380.0,,58.2,130.1,,31.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0619_879,EMK0619,EMK_spec,0.16,1.7,0.25,0.25,0.7,0.55,0.08,0.3,0.035,870.0,air,620.0,520.0,460.0,,51.8,120.8,,30.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0619_880,EMK0619,EMK_spec,0.16,1.7,0.25,0.25,0.7,0.55,0.08,0.3,0.035,870.0,air,620.0,520.0,440.0,,59.5,134.8,,32.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0619_881,EMK0619,EMK_spec,0.16,1.7,0.25,0.25,0.7,0.55,0.08,0.3,0.035,870.0,air,620.0,520.0,420.0,,43.2,93.5,,30.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0619_882,EMK0619,EMK_spec,0.16,1.7,0.25,0.25,0.7,0.55,0.08,0.3,0.035,870.0,air,620.0,520.0,415.0,,59.1,83.7,,33.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0621_887,EMK0621,EMK_spec,0.18,1.6,0.25,0.08,0.3,0.35,0.12,0.35,0.04,900.0,,,460.0,355.0,,49.1,94.7,,26.4,pretrain,emk_spec_verified,carbon_low
emk_EMK0621_888,EMK0621,EMK_spec,0.18,1.6,0.25,0.08,0.3,0.35,0.12,0.35,0.04,900.0,,,460.0,345.0,,51.8,142.9,,25.4,pretrain,emk_spec_verified,carbon_low
emk_EMK0621_889,EMK0621,EMK_spec,0.18,1.6,0.25,0.08,0.3,0.35,0.12,0.35,0.04,900.0,,,460.0,345.0,,50.5,110.4,,24.1,pretrain,emk_spec_verified,carbon_low
emk_EMK0621_890,EMK0621,EMK_spec,0.18,1.6,0.25,0.08,0.3,0.35,0.12,0.35,0.04,900.0,,,440.0,335.0,,56.5,105.1,,22.9,pretrain,emk_spec_verified,carbon_low
emk_EMK0622_891,EMK0622,EMK_spec,0.12,1.65,0.25,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,500.0,420.0,,40.1,141.3,,32.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0622_892,EMK0622,EMK_spec,0.12,1.65,0.25,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,500.0,400.0,,57.4,148.8,,28.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0623_893,EMK0623,EMK_spec,0.12,1.7,0.25,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,530.0,460.0,,53.7,150.0,,34.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0623_894,EMK0623,EMK_spec,0.12,1.7,0.25,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,530.0,440.0,,43.9,145.1,,32.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0624_895,EMK0624,EMK_spec,0.12,1.8,0.3,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,580.0,500.0,,51.9,114.1,,38.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0624_896,EMK0624,EMK_spec,0.12,1.8,0.3,0.25,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,580.0,480.0,,53.2,131.4,,36.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0629_906,EMK0629,EMK_spec,0.18,1.7,0.9,0.5,0.5,0.5,0.0,,,870.0,air,620.0,590.0,500.0,17.0,50.4,140.6,,39.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0629_907,EMK0629,EMK_spec,0.18,1.7,0.9,0.5,0.5,0.5,0.0,,,870.0,air,620.0,590.0,480.0,17.0,55.2,108.7,,40.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0629_908,EMK0629,EMK_spec,0.18,1.7,0.9,0.5,0.5,0.5,0.0,,,870.0,air,620.0,540.0,440.0,17.0,40.8,138.1,,32.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0629_909,EMK0629,EMK_spec,0.18,1.7,0.9,0.5,0.5,0.5,0.0,,,870.0,air,620.0,510.0,410.0,17.0,49.6,146.8,,30.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0630_910,EMK0630,EMK_spec,0.18,1.7,1.0,0.6,1.0,0.5,0.0,,,870.0,air,620.0,640.0,550.0,16.0,22.0,38.7,,45.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0630_911,EMK0630,EMK_spec,0.18,1.7,1.0,0.6,1.0,0.5,0.0,,,870.0,air,620.0,640.0,530.0,16.0,36.0,71.3,,45.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0630_912,EMK0630,EMK_spec,0.18,1.7,1.0,0.6,1.0,0.5,0.0,,,870.0,air,620.0,590.0,490.0,16.0,44.9,87.9,,39.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0630_913,EMK0630,EMK_spec,0.18,1.7,1.0,0.6,1.0,0.5,0.0,,,870.0,air,620.0,560.0,460.0,16.0,41.6,119.2,,36.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0636_914,EMK0636,EMK_spec,0.21,1.6,0.1,0.3,0.1,0.6,0.0,0.1,0.055,870.0,air,620.0,650.0,600.0,15.0,28.4,46.0,,46.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0638_915,EMK0638,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,460.0,,59.6,117.8,,36.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0638_916,EMK0638,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,440.0,,41.9,146.2,,34.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0638_917,EMK0638,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,500.0,400.0,,45.2,128.7,,28.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0639_918,EMK0639,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,700.0,620.0,,27.4,63.7,,52.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0639_919,EMK0639,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,700.0,580.0,,31.1,67.9,,50.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0639_920,EMK0639,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,650.0,560.0,,37.6,31.6,,44.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0640_921,EMK0640,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,770.0,690.0,12.0,23.8,49.2,,56.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0640_922,EMK0640,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,720.0,650.0,12.0,21.0,52.8,,50.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0640_923,EMK0640,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,710.0,630.0,12.0,24.4,54.9,,51.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0641_924,EMK0641,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,770.0,690.0,12.0,32.4,30.1,,55.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0641_925,EMK0641,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,720.0,650.0,12.0,25.5,69.9,,52.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0641_926,EMK0641,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,710.0,630.0,12.0,37.4,34.9,,49.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0642_927,EMK0642,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,770.0,690.0,12.0,35.3,43.7,,56.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0642_928,EMK0642,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,720.0,650.0,12.0,38.0,50.0,,50.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0642_929,EMK0642,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,710.0,630.0,12.0,37.6,35.7,,50.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0645_930,EMK0645,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,650.0,10.0,32.3,69.9,,48.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0645_931,EMK0645,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,630.0,10.0,36.5,75.7,,48.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0645_932,EMK0645,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,434.0,10.0,24.4,,,50.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0646_933,EMK0646,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,650.0,10.0,30.6,34.4,,48.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0646_934,EMK0646,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,630.0,10.0,38.5,52.3,,48.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0646_935,EMK0646,EMK_spec,0.16,1.9,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,700.0,434.0,10.0,27.1,,,49.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0648_936,EMK0648,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,940.0,890.0,,24.9,50.8,,66.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0648_937,EMK0648,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,880.0,830.0,,30.7,64.2,,66.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0648_938,EMK0648,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,850.0,527.0,,37.0,,,66.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0649_939,EMK0649,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,940.0,890.0,,23.8,39.9,,63.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0649_940,EMK0649,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,880.0,830.0,,32.5,60.7,,65.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0649_941,EMK0649,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,850.0,527.0,,33.1,,,63.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0650_942,EMK0650,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,940.0,890.0,,32.3,31.3,,65.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0650_943,EMK0650,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,880.0,830.0,,26.5,37.2,,64.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0650_944,EMK0650,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,850.0,527.0,,25.0,,,66.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0651_945,EMK0651,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,700.0,8.0,23.7,51.0,,53.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0651_946,EMK0651,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,680.0,8.0,30.5,53.9,,54.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0651_947,EMK0651,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,465.0,8.0,37.9,,,54.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0652_948,EMK0652,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,700.0,8.0,31.4,57.1,,53.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0652_949,EMK0652,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,680.0,8.0,20.4,47.0,,56.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0652_950,EMK0652,EMK_spec,0.16,2.1,0.3,0.5,0.8,0.6,0.2,0.55,0.15,870.0,air,620.0,750.0,465.0,8.0,36.3,,,54.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0653_951,EMK0653,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,460.0,,54.6,109.4,,34.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0653_952,EMK0653,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,440.0,,53.3,143.4,,35.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0653_953,EMK0653,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,500.0,400.0,,47.9,120.4,,31.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0654_954,EMK0654,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,460.0,,49.2,126.3,,33.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0654_955,EMK0654,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,550.0,440.0,,40.7,80.6,,35.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0654_956,EMK0654,EMK_spec,0.25,1.7,1.5,0.7,2.0,0.8,0.16,0.5,,870.0,air,620.0,500.0,400.0,,58.2,111.8,,31.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0655_957,EMK0655,EMK_spec,0.2,1.0,0.6,0.3,0.65,0.65,0.07,0.4,,870.0,air,620.0,540.0,460.0,15.0,56.8,121.4,,32.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0655_958,EMK0655,EMK_spec,0.2,1.0,0.6,0.3,0.65,0.65,0.07,0.4,,870.0,air,620.0,530.0,440.0,15.0,48.7,84.4,,32.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0655_959,EMK0655,EMK_spec,0.2,1.0,0.6,0.3,0.65,0.65,0.07,0.4,,870.0,air,620.0,530.0,430.0,15.0,57.3,82.0,,31.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0659_960,EMK0659,EMK_spec,0.275,0.35,1.45,0.45,3.55,0.225,0.12,,0.0275,870.0,air,620.0,1040.0,940.0,14.0,50.0,28.8,,65.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0660_961,EMK0660,EMK_spec,0.27,0.275,1.5,0.35,3.7,0.15,0.1,,,870.0,air,620.0,850.0,700.0,16.0,40.0,36.6,,63.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0661_962,EMK0661,EMK_spec,0.23,0.9,0.3,,,0.15,0.0,0.25,0.05,900.0,,,520.0,322.4,,64.0,,,31.8,pretrain,emk_spec_verified,carbon_low
emk_EMK0662_963,EMK0662,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,850.0,770.0,13.0,23.3,42.3,,66.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0662_964,EMK0662,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,770.0,710.0,13.0,32.6,66.9,,58.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0662_965,EMK0662,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,720.0,670.0,13.0,36.9,42.5,,51.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0663_966,EMK0663,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,770.0,770.0,,25.9,55.9,"Относительное удлинение, %",55.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0663_967,EMK0663,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,720.0,710.0,,27.4,63.4,"Относительное удлинение, %",53.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0663_968,EMK0663,EMK_spec,0.25,1.7,1.5,1.5,2.0,0.8,0.16,0.5,,870.0,air,620.0,710.0,670.0,,37.7,70.3,"Относительное удлинение, %",49.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0664_969,EMK0664,EMK_spec,0.12,2.1,0.3,0.5,1.0,0.6,0.2,0.3,0.035,870.0,air,620.0,750.0,700.0,,22.0,30.0,,55.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0664_970,EMK0664,EMK_spec,0.12,2.1,0.3,0.5,1.0,0.6,0.2,0.3,0.035,870.0,air,620.0,750.0,680.0,,32.2,75.4,,56.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0665_971,EMK0665,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,700.0,650.0,,33.5,50.0,,51.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0665_972,EMK0665,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,700.0,630.0,,38.7,65.2,,51.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0666_973,EMK0666,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,650.0,600.0,,20.8,33.2,,43.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0666_974,EMK0666,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,650.0,580.0,,26.4,74.0,,44.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0667_975,EMK0667,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,600.0,550.0,,25.6,61.4,,41.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0667_976,EMK0667,EMK_spec,0.12,1.8,0.3,0.5,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,600.0,530.0,,39.6,64.4,,40.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0668_977,EMK0668,EMK_spec,0.12,1.65,0.25,0.08,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,450.0,355.0,,57.7,143.6,,24.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0668_978,EMK0668,EMK_spec,0.12,1.65,0.25,0.08,1.0,0.5,0.2,0.3,0.035,870.0,air,620.0,450.0,345.0,,43.3,113.7,,23.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0669_979,EMK0669,EMK_spec,0.18,1.325,0.25,0.08,0.7,0.55,0.06,0.3,0.2825,870.0,air,620.0,460.0,355.0,,43.0,143.7,,27.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0669_980,EMK0669,EMK_spec,0.18,1.325,0.25,0.08,0.7,0.55,0.06,0.3,0.2825,870.0,air,620.0,460.0,345.0,,46.8,131.1,,25.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0669_981,EMK0669,EMK_spec,0.18,1.325,0.25,0.08,0.7,0.55,0.06,0.3,0.2825,870.0,air,620.0,440.0,335.0,,45.8,125.1,,24.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0670_982,EMK0670,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,810.0,770.0,,22.3,43.8,,62.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0670_983,EMK0670,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,810.0,740.0,,27.5,35.3,,61.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0670_984,EMK0670,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,810.0,710.0,,37.6,39.4,,62.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0670_985,EMK0670,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,720.0,670.0,,34.6,67.6,,52.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0671_986,EMK0671,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,770.0,690.0,,36.6,38.1,,56.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0671_987,EMK0671,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,770.0,670.0,,35.8,38.7,,55.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0671_988,EMK0671,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,770.0,650.0,,23.2,74.1,,57.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0671_989,EMK0671,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,710.0,630.0,,20.3,57.0,,52.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0672_990,EMK0672,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,700.0,620.0,,26.5,61.2,,48.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0672_991,EMK0672,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,700.0,600.0,,23.6,39.7,,49.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0672_992,EMK0672,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,700.0,580.0,,21.6,43.3,,50.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0672_993,EMK0672,EMK_spec,0.18,1.7,0.8,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,650.0,560.0,,30.7,42.2,,45.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0673_994,EMK0673,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,640.0,550.0,,38.6,68.0,,42.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0673_995,EMK0673,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,640.0,550.0,,27.3,70.4,,45.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0673_996,EMK0673,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,640.0,530.0,,30.0,51.7,,45.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0673_997,EMK0673,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,590.0,490.0,,49.1,96.3,,39.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0674_998,EMK0674,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,590.0,500.0,,40.6,136.8,,39.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0674_999,EMK0674,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,590.0,500.0,,55.4,117.7,,37.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0674_1000,EMK0674,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,590.0,480.0,,44.4,101.1,,39.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0674_1001,EMK0674,EMK_spec,0.18,1.7,0.3,0.6,1.0,0.55,0.14,1.0,0.04,870.0,air,620.0,540.0,440.0,,44.0,112.6,,34.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0675_1002,EMK0675,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,550.0,460.0,,48.0,127.3,,34.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0675_1003,EMK0675,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,550.0,460.0,,50.5,88.8,,36.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0675_1004,EMK0675,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,550.0,440.0,,46.8,123.0,,33.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0675_1005,EMK0675,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,500.0,400.0,,51.2,105.9,,29.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0676_1006,EMK0676,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,500.0,420.0,,51.3,110.8,,31.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0676_1007,EMK0676,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,500.0,420.0,,43.9,88.3,,31.5,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0676_1008,EMK0676,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,500.0,400.0,,58.5,115.3,,29.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0676_1009,EMK0676,EMK_spec,0.16,1.325,0.3,0.4,0.65,0.35,0.1,0.3,0.04,870.0,air,620.0,480.0,380.0,,49.7,146.6,,27.7,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0677_1010,EMK0677,EMK_spec,0.08,1.5,11.5,,1.0,0.7,0.0,,,,,,320.0,280.0,,45.1,135.5,,20.9,pretrain,emk_spec_verified,stainless_ferritic
